v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
31,10,5,864.0,895.0,450574.4367560403,459137.1055461797,0.9653631284916201,0.9813505188609111,17,44,0,806.3322340936338,9247,4565,4682,0.035902851108764566,0.049147034930950406,17,349.33223409363376,457.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
32,10,5,864.0,895.0,450574.4367560403,459137.1055461797,0.9653631284916201,0.9813505188609111,17,45,1,818.0,9247,4565,4682,0.035902851108764566,0.049147034930950406,31,437.70866762761415,818.0,7,11,False,"{1: 12, 5: 5, 4: 2, 2: 41}","{(5, 1): [(5, 12)], (4, 1): [(2, 5), (5, 12)], (4, 5): [(2, 5)], (2, 1): [(41, 25), (25, 12)]}","{(1, 12): {'cpu': 13}, (5, 5): {'cpu': 6}, (4, 2): {'cpu': 9}, (2, 41): {'cpu': 10}}","{((5, 1), (5, 12)): {'bw': 49}, ((4, 1), (2, 5)): {'bw': 25}, ((4, 1), (5, 12)): {'bw': 25}, ((4, 5), (2, 5)): {'bw': 46}, ((2, 1), (41, 25)): {'bw': 7}, ((2, 1), (25, 12)): {'bw': 7}}",0.0,0.0,88.0,44.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -79}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -75}, 5: {'cpu': -65}, 4: {'cpu': -44}, 2: {'cpu': -70}, 0: {'cpu': -79}}, 'link_level': {(5, 1): {'bw': -31}, (4, 1): {'bw': -6}, (4, 5): {'bw': -29}, (2, 1): {'bw': -77}, (0, 1): {'bw': 100.0}, (0, 5): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (4, 1): {}, (4, 5): {}, (2, 1): {}, (0, 1): {}, (0, 5): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(5, 1): {'bw': 0}, (4, 1): {'bw': 0}, (4, 5): {'bw': 0}, (2, 1): {'bw': 0}, (0, 1): {'bw': 100.0}, (0, 5): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (4, 1): {}, (4, 5): {}, (2, 1): {}, (0, 1): {}, (0, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,4.0
32,10,5,864.0,895.0,450574.4367560403,459137.1055461797,0.9653631284916201,0.9813505188609111,17,46,0,818.7559213725051,9247,4565,4682,0.035902851108764566,0.049147034930950406,2,745.7559213725051,73.0,10,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
32,10,5,864.0,895.0,450574.4367560403,459137.1055461797,0.9653631284916201,0.9813505188609111,17,47,0,826.8400954844434,9247,4565,4682,0.035902851108764566,0.049147034930950406,8,602.8400954844434,224.0,9,21,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
33,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,48,1,841.0,9072,4491,4581,0.05153115100316785,0.06965881397238016,32,484.4670493957473,841.0,6,5,True,"{0: 12, 2: 5, 3: 25, 4: 26, 1: 2, 5: 11}","{(2, 0): [(5, 12)], (3, 0): [(25, 12)], (4, 0): [(26, 12)], (1, 0): [(2, 5), (5, 12)], (5, 2): [(11, 5)]}","{(0, 12): {'cpu': 19}, (2, 5): {'cpu': 8}, (3, 25): {'cpu': 16}, (4, 26): {'cpu': 3}, (1, 2): {'cpu': 17}, (5, 11): {'cpu': 11}}","{((2, 0), (5, 12)): {'bw': 3}, ((3, 0), (25, 12)): {'bw': 8}, ((4, 0), (26, 12)): {'bw': 41}, ((1, 0), (2, 5)): {'bw': 1}, ((1, 0), (5, 12)): {'bw': 1}, ((5, 2), (11, 5)): {'bw': 47}}",175.0,174.0,148.0,74.0,100.0,74.0,100.0,74.0,101.0,1.0,0.9942857142857143,84781.73364425579,84297.26659486003,481.6986662563431,Success,0.0,"{'node_level': {'cpu': -60}, 'link_level': {'bw': -40}, 'path_level': {}}","{'node_level': {0: {'cpu': -69}, 2: {'cpu': -63}, 3: {'cpu': -35}, 4: {'cpu': -73}, 1: {'cpu': -36}, 5: {'cpu': -60}}, 'link_level': {(2, 0): {'bw': -77}, (3, 0): {'bw': -90}, (4, 0): {'bw': -45}, (1, 0): {'bw': -76}, (5, 2): {'bw': -40}}, 'path_level': {(2, 0): {}, (3, 0): {}, (4, 0): {}, (1, 0): {}, (5, 2): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (3, 0): {'bw': 0}, (4, 0): {'bw': 0}, (1, 0): {'bw': 0}, (5, 2): {'bw': 0}}, 'path_level': {(2, 0): {}, (3, 0): {}, (4, 0): {}, (1, 0): {}, (5, 2): {}}}",[],-40.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,5.0
33,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,49,0,844.530970446933,9072,4491,4581,0.05153115100316785,0.06965881397238016,28,101.53097044693298,743.0,7,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
33,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,50,0,854.2060282383483,9072,4491,4581,0.05153115100316785,0.06965881397238016,5,695.2060282383483,159.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
33,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,51,0,861.9214852912519,9072,4491,4581,0.05153115100316785,0.06965881397238016,20,325.9214852912518,536.0,7,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
34,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,52,1,871.0,9072,4491,4581,0.05153115100316785,0.06965881397238016,33,233.2540725017419,871.0,9,20,False,"{3: 13, 6: 6, 0: 2}","{(6, 3): [(6, 13)], (0, 3): [(2, 6), (6, 13)], (0, 6): [(2, 6)]}","{(3, 13): {'cpu': 15}, (6, 6): {'cpu': 18}, (0, 2): {'cpu': 5}}","{((6, 3), (6, 13)): {'bw': 49}, ((0, 3), (2, 6)): {'bw': 11}, ((0, 3), (6, 13)): {'bw': 11}, ((0, 6), (2, 6)): {'bw': 32}}",0.0,0.0,116.0,58.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -70}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -47}, 6: {'cpu': -42}, 0: {'cpu': -31}, 8: {'cpu': -70}}, 'link_level': {(6, 3): {'bw': -25}, (0, 3): {'bw': -14}, (0, 6): {'bw': -25}, (8, 0): {'bw': -24}, (8, 3): {'bw': 100.0}}, 'path_level': {(6, 3): {}, (0, 3): {}, (0, 6): {}, (8, 0): {}, (8, 3): {}}}","{'node_level': {3: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(6, 3): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 0}, (8, 0): {'bw': 0}, (8, 3): {'bw': 100.0}}, 'path_level': {(6, 3): {}, (0, 3): {}, (0, 6): {}, (8, 0): {}, (8, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,3.0
35,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,53,1,895.0,9072,4491,4581,0.05153115100316785,0.06965881397238016,34,482.1323797488302,895.0,8,17,False,"{5: 13, 1: 6, 0: 27, 7: 28, 6: 2}","{(1, 5): [(6, 13)], (0, 5): [(27, 13)], (7, 5): [(28, 13)], (6, 1): [(2, 6)], (6, 5): [(2, 6), (6, 13)], (6, 7): [(2, 6), (6, 13), (13, 28)]}","{(5, 13): {'cpu': 12}, (1, 6): {'cpu': 14}, (0, 27): {'cpu': 20}, (7, 28): {'cpu': 18}, (6, 2): {'cpu': 4}}","{((1, 5), (6, 13)): {'bw': 27}, ((0, 5), (27, 13)): {'bw': 35}, ((7, 5), (28, 13)): {'bw': 10}, ((6, 1), (2, 6)): {'bw': 38}, ((6, 5), (2, 6)): {'bw': 5}, ((6, 5), (6, 13)): {'bw': 5}, ((6, 7), (2, 6)): {'bw': 25}, ((6, 7), (6, 13)): {'bw': 25}, ((6, 7), (13, 28)): {'bw': 25}}",0.0,0.0,180.0,90.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2200.0,"{'node_level': {'cpu': -70}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -50}, 1: {'cpu': -46}, 0: {'cpu': -35}, 7: {'cpu': -72}, 6: {'cpu': -32}, 4: {'cpu': -70}}, 'link_level': {(1, 5): {'bw': -47}, (0, 5): {'bw': -42}, (7, 5): {'bw': -89}, (6, 1): {'bw': -30}, (6, 5): {'bw': -25}, (6, 7): {'bw': 0}, (4, 0): {'bw': 100.0}, (4, 5): {'bw': 100.0}, (4, 6): {'bw': 100.0}}, 'path_level': {(1, 5): {}, (0, 5): {}, (7, 5): {}, (6, 1): {}, (6, 5): {}, (6, 7): {}, (4, 0): {}, (4, 5): {}, (4, 6): {}}}","{'node_level': {5: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 5): {'bw': 0}, (0, 5): {'bw': 0}, (7, 5): {'bw': 0}, (6, 1): {'bw': 0}, (6, 5): {'bw': 0}, (6, 7): {'bw': 0}, (4, 0): {'bw': 100.0}, (4, 5): {'bw': 100.0}, (4, 6): {'bw': 100.0}}, 'path_level': {(1, 5): {}, (0, 5): {}, (7, 5): {}, (6, 1): {}, (6, 5): {}, (6, 7): {}, (4, 0): {}, (4, 5): {}, (4, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,22.0,5.0,6.0
35,11,6,1038.0,1070.0,534871.7033509003,543918.8391904355,0.9700934579439252,0.983366754030802,18,54,0,897.1240066097525,9072,4491,4581,0.05153115100316785,0.06965881397238016,23,295.1240066097526,602.0,10,34,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
36,12,7,1075.0,1107.0,538036.6572025041,547083.7930420393,0.971093044263776,0.9834629796119002,18,55,1,920.0,9035,4472,4563,0.05554382259767687,0.07331437855402112,35,85.53929328658779,920.0,2,1,True,"{0: 13, 1: 6}","{(1, 0): [(6, 13)]}","{(0, 13): {'cpu': 18}, (1, 6): {'cpu': 1}}","{((1, 0), (6, 13)): {'bw': 18}}",37.0,37.0,38.0,19.0,18.0,19.0,18.0,19.0,18.0,0.0,1.0,3164.9538516037483,3164.9538516037483,85.53929328658779,Success,0.0,"{'node_level': {'cpu': -59}, 'link_level': {'bw': -56}, 'path_level': {}}","{'node_level': {0: {'cpu': -44}, 1: {'cpu': -59}}, 'link_level': {(1, 0): {'bw': -56}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-56.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
36,12,7,1075.0,1107.0,538036.6572025041,547083.7930420393,0.971093044263776,0.9834629796119002,18,56,0,928.733098550513,9035,4472,4563,0.05554382259767687,0.07331437855402112,0,906.733098550513,22.0,10,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
37,13,8,1127.0,1159.0,546416.0728083903,555463.2086479254,0.9723899913718723,0.9837124480997452,19,57,1,943.0,8983,4446,4537,0.061034846884899685,0.07859463850528026,36,161.14260780550205,943.0,2,1,True,"{1: 10, 0: 4}","{(0, 1): [(4, 10)]}","{(1, 10): {'cpu': 19}, (0, 4): {'cpu': 7}}","{((0, 1), (4, 10)): {'bw': 26}}",52.0,52.0,52.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,1.0,8379.415605886106,8379.415605886106,161.14260780550205,Success,0.0,"{'node_level': {'cpu': -26}, 'link_level': {'bw': -37}, 'path_level': {}}","{'node_level': {1: {'cpu': -41}, 0: {'cpu': -26}}, 'link_level': {(0, 1): {'bw': -37}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-26.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
38,14,9,1224.0,1292.0,624163.9839120497,662066.01459418,0.9473684210526315,0.9427518859952919,19,58,1,974.0,8850,4423,4427,0.06589229144667375,0.10093419983753049,37,801.5248567387569,974.0,4,5,True,"{2: 12, 1: 5, 3: 25, 0: 26}","{(1, 2): [(5, 12)], (3, 1): [(25, 12), (12, 5)], (3, 2): [(25, 12)], (0, 1): [(26, 12), (12, 5)], (0, 3): [(26, 12), (12, 25)]}","{(2, 12): {'cpu': 13}, (1, 5): {'cpu': 6}, (3, 25): {'cpu': 4}, (0, 26): {'cpu': 0}}","{((1, 2), (5, 12)): {'bw': 27}, ((3, 1), (25, 12)): {'bw': 30}, ((3, 1), (12, 5)): {'bw': 30}, ((3, 2), (25, 12)): {'bw': 11}, ((0, 1), (26, 12)): {'bw': 4}, ((0, 1), (12, 5)): {'bw': 4}, ((0, 3), (26, 12)): {'bw': 2}, ((0, 3), (12, 25)): {'bw': 2}}",133.0,97.0,46.0,23.0,74.0,23.0,74.0,23.0,110.0,36.0,0.7293233082706767,106602.80594625467,77747.91110365941,584.5707601778903,Success,0.0,"{'node_level': {'cpu': -73}, 'link_level': {'bw': -15}, 'path_level': {}}","{'node_level': {2: {'cpu': -56}, 1: {'cpu': -57}, 3: {'cpu': -31}, 0: {'cpu': -73}}, 'link_level': {(1, 2): {'bw': -49}, (3, 1): {'bw': -19}, (3, 2): {'bw': -49}, (0, 1): {'bw': -15}, (0, 3): {'bw': -39}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}, (0, 1): {}, (0, 3): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 3): {'bw': 0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}, (0, 1): {}, (0, 3): {}}}",[],-15.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,5.0
39,15,10,1436.0,1508.0,641776.9462100089,680011.296935497,0.9522546419098143,0.9437739477302908,20,59,1,996.0,8634,4349,4285,0.08152059134107703,0.12977254264825344,38,83.08001083943024,996.0,6,5,True,"{5: 14, 3: 6, 0: 29, 2: 30, 4: 2, 1: 13}","{(3, 5): [(6, 14)], (0, 5): [(29, 14)], (2, 5): [(30, 14)], (4, 3): [(2, 6)], (1, 2): [(13, 6), (6, 14), (14, 30)]}","{(5, 14): {'cpu': 12}, (3, 6): {'cpu': 14}, (0, 29): {'cpu': 12}, (2, 30): {'cpu': 13}, (4, 2): {'cpu': 7}, (1, 13): {'cpu': 16}}","{((3, 5), (6, 14)): {'bw': 39}, ((0, 5), (29, 14)): {'bw': 35}, ((2, 5), (30, 14)): {'bw': 16}, ((4, 3), (2, 6)): {'bw': 46}, ((1, 2), (13, 6)): {'bw': 2}, ((1, 2), (6, 14)): {'bw': 2}, ((1, 2), (14, 30)): {'bw': 2}}",216.0,212.0,148.0,74.0,138.0,74.0,138.0,74.0,142.0,4.0,0.9814814814814815,17945.28234131693,17612.962297959213,81.54149212018154,Success,0.0,"{'node_level': {'cpu': -28}, 'link_level': {'bw': -15}, 'path_level': {}}","{'node_level': {5: {'cpu': -38}, 3: {'cpu': -45}, 0: {'cpu': -79}, 2: {'cpu': -70}, 4: {'cpu': -29}, 1: {'cpu': -28}}, 'link_level': {(3, 5): {'bw': -17}, (0, 5): {'bw': -31}, (2, 5): {'bw': -83}, (4, 3): {'bw': -22}, (1, 2): {'bw': -15}}, 'path_level': {(3, 5): {}, (0, 5): {}, (2, 5): {}, (4, 3): {}, (1, 2): {}}}","{'node_level': {5: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(3, 5): {'bw': 0}, (0, 5): {'bw': 0}, (2, 5): {'bw': 0}, (4, 3): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(3, 5): {}, (0, 5): {}, (2, 5): {}, (4, 3): {}, (1, 2): {}}}",[],-15.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,5.0
39,15,9,1436.0,1508.0,641776.9462100089,680011.296935497,0.9522546419098143,0.9437739477302908,20,60,0,1005.5392932865877,8671,4368,4303,0.07750791974656812,0.12611697806661248,35,85.53929328658779,920.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
39,15,9,1436.0,1508.0,641776.9462100089,680011.296935497,0.9522546419098143,0.9437739477302908,20,61,0,1012.8287171765827,8671,4368,4303,0.07750791974656812,0.12611697806661248,12,678.8287171765827,334.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
40,15,9,1436.0,1508.0,641776.9462100089,680011.296935497,0.9522546419098143,0.9437739477302908,20,62,1,1022.0,8671,4368,4303,0.07750791974656812,0.12611697806661248,39,126.365340773687,1022.0,7,9,False,"{1: 28, 6: 13, 3: 44, 5: 6}","{(6, 1): [(13, 28)], (3, 1): [(44, 28)], (5, 1): [(6, 13), (13, 28)], (5, 3): [(6, 13), (13, 28), (28, 44)], (5, 6): [(6, 13)]}","{(1, 28): {'cpu': 16}, (6, 13): {'cpu': 12}, (3, 44): {'cpu': 3}, (5, 6): {'cpu': 5}}","{((6, 1), (13, 28)): {'bw': 27}, ((3, 1), (44, 28)): {'bw': 41}, ((5, 1), (6, 13)): {'bw': 30}, ((5, 1), (13, 28)): {'bw': 30}, ((5, 3), (6, 13)): {'bw': 17}, ((5, 3), (13, 28)): {'bw': 17}, ((5, 3), (28, 44)): {'bw': 17}, ((5, 6), (6, 13)): {'bw': 15}}",0.0,0.0,164.0,82.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -64}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -74}, 6: {'cpu': -34}, 3: {'cpu': -61}, 5: {'cpu': -41}, 4: {'cpu': -64}}, 'link_level': {(6, 1): {'bw': -72}, (3, 1): {'bw': -59}, (5, 1): {'bw': -42}, (5, 3): {'bw': -25}, (5, 6): {'bw': -10}, (4, 3): {'bw': 100.0}}, 'path_level': {(6, 1): {}, (3, 1): {}, (5, 1): {}, (5, 3): {}, (5, 6): {}, (4, 3): {}}}","{'node_level': {1: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(6, 1): {'bw': 0}, (3, 1): {'bw': 0}, (5, 1): {'bw': 0}, (5, 3): {'bw': 0}, (5, 6): {'bw': 0}, (4, 3): {'bw': 100.0}}, 'path_level': {(6, 1): {}, (3, 1): {}, (5, 1): {}, (5, 3): {}, (5, 6): {}, (4, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,5.0
41,15,9,1436.0,1508.0,641776.9462100089,680011.296935497,0.9522546419098143,0.9437739477302908,20,63,1,1047.0,8671,4368,4303,0.07750791974656812,0.12611697806661248,40,139.18160062467638,1047.0,10,21,False,"{1: 28, 4: 13, 3: 44, 9: 60}","{(4, 1): [(13, 28)], (3, 1): [(44, 28)], (3, 4): [(44, 28), (28, 13)], (9, 1): [(60, 28)], (9, 4): [(60, 28), (28, 13)]}","{(1, 28): {'cpu': 17}, (4, 13): {'cpu': 18}, (3, 44): {'cpu': 12}, (9, 60): {'cpu': 11}}","{((4, 1), (13, 28)): {'bw': 16}, ((3, 1), (44, 28)): {'bw': 49}, ((3, 4), (44, 28)): {'bw': 27}, ((3, 4), (28, 13)): {'bw': 27}, ((9, 1), (60, 28)): {'bw': 34}, ((9, 4), (60, 28)): {'bw': 13}, ((9, 4), (28, 13)): {'bw': 13}}",0.0,0.0,162.0,81.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -66}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -73}, 4: {'cpu': -28}, 3: {'cpu': -52}, 9: {'cpu': -75}, 0: {'cpu': -66}}, 'link_level': {(4, 1): {'bw': -83}, (3, 1): {'bw': -51}, (3, 4): {'bw': -24}, (9, 1): {'bw': -17}, (9, 4): {'bw': -4}, (0, 1): {'bw': 100.0}}, 'path_level': {(4, 1): {}, (3, 1): {}, (3, 4): {}, (9, 1): {}, (9, 4): {}, (0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 9: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(4, 1): {'bw': 0}, (3, 1): {'bw': 0}, (3, 4): {'bw': 0}, (9, 1): {'bw': 0}, (9, 4): {'bw': 0}, (0, 1): {'bw': 100.0}}, 'path_level': {(4, 1): {}, (3, 1): {}, (3, 4): {}, (9, 1): {}, (9, 4): {}, (0, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,5.0
41,15,9,1436.0,1508.0,641776.9462100089,680011.296935497,0.9522546419098143,0.9437739477302908,20,64,0,1058.6671779745152,8671,4368,4303,0.07750791974656812,0.12611697806661248,29,286.6671779745153,772.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
