v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
122,42,12,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,221,0,2960.8698146119973,7959,4399,3560,0.09745588838736152,0.2311015118790497,112,217.8698146119972,2743.0,10,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
123,42,12,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,222,1,2973.0,7959,4399,3560,0.09745588838736152,0.2311015118790497,122,7.585314259313696,2973.0,6,7,False,"{1: 24, 5: 11, 3: 40, 2: 56, 0: 5}","{(5, 1): [(11, 24)], (3, 1): [(40, 24)], (3, 5): [(40, 24), (24, 11)], (2, 1): [(56, 24)], (0, 2): [(5, 11), (11, 24), (24, 56)]}","{(1, 24): {'cpu': 12}, (5, 11): {'cpu': 9}, (3, 40): {'cpu': 3}, (2, 56): {'cpu': 2}, (0, 5): {'cpu': 13}}","{((5, 1), (11, 24)): {'bw': 3}, ((3, 1), (40, 24)): {'bw': 43}, ((3, 5), (40, 24)): {'bw': 12}, ((3, 5), (24, 11)): {'bw': 12}, ((2, 1), (56, 24)): {'bw': 45}, ((0, 2), (5, 11)): {'bw': 28}, ((0, 2), (11, 24)): {'bw': 28}, ((0, 2), (24, 56)): {'bw': 28}}",0.0,0.0,80.0,40.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -71}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -70}, 5: {'cpu': -53}, 3: {'cpu': -63}, 2: {'cpu': -56}, 0: {'cpu': -51}, 4: {'cpu': -71}}, 'link_level': {(5, 1): {'bw': -83}, (3, 1): {'bw': -22}, (3, 5): {'bw': -10}, (2, 1): {'bw': -35}, (0, 2): {'bw': -4}, (4, 3): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (3, 1): {}, (3, 5): {}, (2, 1): {}, (0, 2): {}, (4, 3): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(5, 1): {'bw': 0}, (3, 1): {'bw': 0}, (3, 5): {'bw': 0}, (2, 1): {'bw': 0}, (0, 2): {'bw': 0}, (4, 3): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (3, 1): {}, (3, 5): {}, (2, 1): {}, (0, 2): {}, (4, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,5.0,5.0
123,42,12,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,223,0,2980.5853142593137,7959,4399,3560,0.09745588838736152,0.2311015118790497,122,7.585314259313696,2973.0,6,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
124,42,12,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,224,1,2998.0,7959,4399,3560,0.09745588838736152,0.2311015118790497,123,1117.023616872072,2998.0,8,15,False,"{0: 24, 1: 11, 7: 56}","{(1, 0): [(11, 24)], (7, 0): [(56, 24)], (7, 1): [(56, 24), (24, 11)]}","{(0, 24): {'cpu': 16}, (1, 11): {'cpu': 11}, (7, 56): {'cpu': 7}}","{((1, 0), (11, 24)): {'bw': 36}, ((7, 0), (56, 24)): {'bw': 44}, ((7, 1), (56, 24)): {'bw': 34}, ((7, 1), (24, 11)): {'bw': 34}}",0.0,0.0,186.0,93.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1800.0,"{'node_level': {'cpu': -56}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -66}, 1: {'cpu': -51}, 7: {'cpu': -51}, 6: {'cpu': -56}}, 'link_level': {(1, 0): {'bw': -50}, (7, 0): {'bw': -36}, (7, 1): {'bw': -2}, (6, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (7, 0): {}, (7, 1): {}, (6, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (7, 0): {'bw': 0}, (7, 1): {'bw': 0}, (6, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (7, 0): {}, (7, 1): {}, (6, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,18.0,3.0,3.0
125,42,12,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,225,1,3021.0,7959,4399,3560,0.09745588838736152,0.2311015118790497,124,14.79129995382185,3021.0,5,4,False,"{3: 24, 4: 11, 0: 40, 2: 56}","{(4, 3): [(11, 24)], (0, 3): [(40, 24)], (2, 3): [(56, 24)]}","{(3, 24): {'cpu': 17}, (4, 11): {'cpu': 20}, (0, 40): {'cpu': 13}, (2, 56): {'cpu': 0}}","{((4, 3), (11, 24)): {'bw': 33}, ((0, 3), (40, 24)): {'bw': 13}, ((2, 3), (56, 24)): {'bw': 5}}",0.0,0.0,128.0,64.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -58}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -65}, 4: {'cpu': -42}, 0: {'cpu': -53}, 2: {'cpu': -58}, 1: {'cpu': -58}}, 'link_level': {(4, 3): {'bw': -53}, (0, 3): {'bw': -52}, (2, 3): {'bw': -75}, (1, 2): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (2, 3): {}, (1, 2): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (0, 3): {'bw': 0}, (2, 3): {'bw': 0}, (1, 2): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (2, 3): {}, (1, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,3.0
125,42,12,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,226,0,3035.7912999538216,7959,4399,3560,0.09745588838736152,0.2311015118790497,124,14.79129995382185,3021.0,5,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
125,42,11,3840.0,4413.0,2497004.0200094925,3003390.3697447362,0.8701563562202583,0.8313950944118255,34,227,0,3048.039283038107,8087,4454,3633,0.08617152236356174,0.21533477321814254,119,151.03928303810676,2897.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
126,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,228,1,3054.0,7979,4442,3537,0.08863356585966353,0.23606911447084233,125,233.31895702187518,3054.0,3,2,True,"{2: 11, 0: 5, 1: 23}","{(0, 2): [(5, 11)], (1, 2): [(23, 11)]}","{(2, 11): {'cpu': 10}, (0, 5): {'cpu': 1}, (1, 23): {'cpu': 1}}","{((0, 2), (5, 11)): {'bw': 50}, ((1, 2), (23, 11)): {'bw': 46}}",108.0,108.0,24.0,12.0,96.0,12.0,96.0,12.0,96.0,0.0,1.0,25198.44735836252,25198.44735836252,233.31895702187518,Success,0.0,"{'node_level': {'cpu': -50}, 'link_level': {'bw': -9}, 'path_level': {}}","{'node_level': {2: {'cpu': -69}, 0: {'cpu': -74}, 1: {'cpu': -50}}, 'link_level': {(0, 2): {'bw': -27}, (1, 2): {'bw': -9}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-9.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
127,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,229,1,3082.0,7979,4442,3537,0.08863356585966353,0.23606911447084233,126,50.39289489713439,3082.0,10,28,False,"{3: 24, 9: 11, 7: 40, 6: 56}","{(9, 3): [(11, 24)], (7, 3): [(40, 24)], (7, 9): [(40, 24), (24, 11)], (6, 3): [(56, 24)]}","{(3, 24): {'cpu': 14}, (9, 11): {'cpu': 13}, (7, 40): {'cpu': 15}, (6, 56): {'cpu': 19}}","{((9, 3), (11, 24)): {'bw': 6}, ((7, 3), (40, 24)): {'bw': 49}, ((7, 9), (40, 24)): {'bw': 8}, ((7, 9), (24, 11)): {'bw': 8}, ((6, 3), (56, 24)): {'bw': 16}}",0.0,0.0,218.0,109.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -68}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -78}, 9: {'cpu': -56}, 7: {'cpu': -51}, 6: {'cpu': -39}, 2: {'cpu': -68}}, 'link_level': {(9, 3): {'bw': -81}, (7, 3): {'bw': -16}, (7, 9): {'bw': -8}, (6, 3): {'bw': -64}, (2, 3): {'bw': 100.0}}, 'path_level': {(9, 3): {}, (7, 3): {}, (7, 9): {}, (6, 3): {}, (2, 3): {}}}","{'node_level': {3: {'cpu': 0}, 9: {'cpu': 0}, 7: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(9, 3): {'bw': 0}, (7, 3): {'bw': 0}, (7, 9): {'bw': 0}, (6, 3): {'bw': 0}, (2, 3): {'bw': 100.0}}, 'path_level': {(9, 3): {}, (7, 3): {}, (7, 9): {}, (6, 3): {}, (2, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,4.0
128,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,230,1,3104.0,7979,4442,3537,0.08863356585966353,0.23606911447084233,127,109.67806654177916,3104.0,7,9,False,"{3: 24, 0: 11, 2: 40, 5: 56}","{(0, 3): [(11, 24)], (2, 0): [(40, 24), (24, 11)], (2, 3): [(40, 24)], (5, 2): [(56, 24), (24, 40)], (5, 3): [(56, 24)]}","{(3, 24): {'cpu': 19}, (0, 11): {'cpu': 18}, (2, 40): {'cpu': 16}, (5, 56): {'cpu': 10}}","{((0, 3), (11, 24)): {'bw': 42}, ((2, 0), (40, 24)): {'bw': 5}, ((2, 0), (24, 11)): {'bw': 5}, ((2, 3), (40, 24)): {'bw': 10}, ((5, 2), (56, 24)): {'bw': 5}, ((5, 2), (24, 40)): {'bw': 5}, ((5, 3), (56, 24)): {'bw': 44}}",0.0,0.0,170.0,85.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -67}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -73}, 0: {'cpu': -51}, 2: {'cpu': -50}, 5: {'cpu': -48}, 4: {'cpu': -67}}, 'link_level': {(0, 3): {'bw': -45}, (2, 0): {'bw': -40}, (2, 3): {'bw': -50}, (5, 2): {'bw': -45}, (5, 3): {'bw': -31}, (4, 2): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (2, 0): {}, (2, 3): {}, (5, 2): {}, (5, 3): {}, (4, 2): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 0}, (4, 2): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (2, 0): {}, (2, 3): {}, (5, 2): {}, (5, 3): {}, (4, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,5.0
128,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,231,0,3132.3928948971343,7979,4442,3537,0.08863356585966353,0.23606911447084233,126,50.39289489713439,3082.0,10,28,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
128,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,232,0,3138.334407895393,7979,4442,3537,0.08863356585966353,0.23606911447084233,104,592.3344078953928,2546.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
129,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,233,1,3139.0,7979,4442,3537,0.08863356585966353,0.23606911447084233,128,1427.2953147212122,3139.0,7,10,False,"{5: 24, 3: 11, 6: 40, 1: 56}","{(3, 5): [(11, 24)], (6, 3): [(40, 24), (24, 11)], (6, 5): [(40, 24)], (1, 5): [(56, 24)]}","{(5, 24): {'cpu': 8}, (3, 11): {'cpu': 18}, (6, 40): {'cpu': 4}, (1, 56): {'cpu': 5}}","{((3, 5), (11, 24)): {'bw': 28}, ((6, 3), (40, 24)): {'bw': 21}, ((6, 3), (24, 11)): {'bw': 21}, ((6, 5), (40, 24)): {'bw': 30}, ((1, 5), (56, 24)): {'bw': 22}}",0.0,0.0,88.0,44.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -71}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -84}, 3: {'cpu': -51}, 6: {'cpu': -62}, 1: {'cpu': -53}, 4: {'cpu': -71}}, 'link_level': {(3, 5): {'bw': -59}, (6, 3): {'bw': -38}, (6, 5): {'bw': -14}, (1, 5): {'bw': -58}, (4, 1): {'bw': 100.0}}, 'path_level': {(3, 5): {}, (6, 3): {}, (6, 5): {}, (1, 5): {}, (4, 1): {}}}","{'node_level': {5: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(3, 5): {'bw': 0}, (6, 3): {'bw': 0}, (6, 5): {'bw': 0}, (1, 5): {'bw': 0}, (4, 1): {'bw': 100.0}}, 'path_level': {(3, 5): {}, (6, 3): {}, (6, 5): {}, (1, 5): {}, (4, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,4.0
130,43,12,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,234,1,3162.0,7979,4442,3537,0.08863356585966353,0.23606911447084233,129,232.02761538398053,3162.0,6,11,False,"{2: 24, 4: 11, 5: 40, 3: 56}","{(4, 2): [(11, 24)], (5, 2): [(40, 24)], (5, 4): [(40, 24), (24, 11)], (3, 2): [(56, 24)], (3, 4): [(56, 24), (24, 11)]}","{(2, 24): {'cpu': 17}, (4, 11): {'cpu': 16}, (5, 40): {'cpu': 13}, (3, 56): {'cpu': 10}}","{((4, 2), (11, 24)): {'bw': 33}, ((5, 2), (40, 24)): {'bw': 36}, ((5, 4), (40, 24)): {'bw': 25}, ((5, 4), (24, 11)): {'bw': 25}, ((3, 2), (56, 24)): {'bw': 1}, ((3, 4), (56, 24)): {'bw': 29}, ((3, 4), (24, 11)): {'bw': 29}}",0.0,0.0,130.0,65.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -66}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -75}, 4: {'cpu': -53}, 5: {'cpu': -53}, 3: {'cpu': -48}, 1: {'cpu': -66}}, 'link_level': {(4, 2): {'bw': -54}, (5, 2): {'bw': -29}, (5, 4): {'bw': -4}, (3, 2): {'bw': -79}, (3, 4): {'bw': 0}, (1, 2): {'bw': 100.0}}, 'path_level': {(4, 2): {}, (5, 2): {}, (5, 4): {}, (3, 2): {}, (3, 4): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(4, 2): {'bw': 0}, (5, 2): {'bw': 0}, (5, 4): {'bw': 0}, (3, 2): {'bw': 0}, (3, 4): {'bw': 0}, (1, 2): {'bw': 100.0}}, 'path_level': {(4, 2): {}, (5, 2): {}, (5, 4): {}, (3, 2): {}, (3, 4): {}, (1, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,5.0
130,43,11,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,235,0,3168.2970691296687,8066,4488,3578,0.0791957324579401,0.22721382289416847,117,311.2970691296686,2857.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
130,43,10,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,236,0,3176.130992631478,8106,4520,3586,0.07263028313500208,0.22548596112311015,109,512.1309926314782,2664.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
130,43,9,3948.0,4521.0,2522202.467367855,3028588.8171030986,0.8732581287325812,0.8327979199832047,34,237,0,3185.615927759157,8178,4558,3620,0.06483381206401317,0.21814254859611226,120,257.6159277591568,2928.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
131,44,10,4102.0,4708.0,2622736.702465894,3150666.102579289,0.8712829226847918,0.8324387977255965,35,238,1,3190.0,7991,4505,3486,0.07570783750512922,0.2470842332613391,130,652.8197084288254,3190.0,4,4,True,"{0: 27, 3: 13, 2: 43, 1: 59}","{(3, 0): [(13, 27)], (2, 0): [(43, 27)], (2, 3): [(43, 27), (27, 13)], (1, 0): [(59, 27)]}","{(0, 27): {'cpu': 14}, (3, 13): {'cpu': 12}, (2, 43): {'cpu': 10}, (1, 59): {'cpu': 17}}","{((3, 0), (13, 27)): {'bw': 21}, ((2, 0), (43, 27)): {'bw': 9}, ((2, 3), (43, 27)): {'bw': 33}, ((2, 3), (27, 13)): {'bw': 33}, ((1, 0), (59, 27)): {'bw': 38}}",187.0,154.0,106.0,53.0,101.0,53.0,101.0,53.0,134.0,33.0,0.8235294117647058,122077.28547619034,100534.2350980391,537.6162304707973,Success,0.0,"{'node_level': {'cpu': -42}, 'link_level': {'bw': -32}, 'path_level': {}}","{'node_level': {0: {'cpu': -74}, 3: {'cpu': -37}, 2: {'cpu': -90}, 1: {'cpu': -42}}, 'link_level': {(3, 0): {'bw': -49}, (2, 0): {'bw': -88}, (2, 3): {'bw': -16}, (1, 0): {'bw': -32}}, 'path_level': {(3, 0): {}, (2, 0): {}, (2, 3): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(3, 0): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(3, 0): {}, (2, 0): {}, (2, 3): {}, (1, 0): {}}}",[],-32.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,4.0
131,44,10,4102.0,4708.0,2622736.702465894,3150666.102579289,0.8712829226847918,0.8324387977255965,35,239,0,3208.2655374417354,7991,4505,3486,0.07570783750512922,0.2470842332613391,111,488.2655374417354,2720.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
131,44,9,4102.0,4708.0,2622736.702465894,3150666.102579289,0.8712829226847918,0.8324387977255965,35,240,0,3210.947875459225,8065,4534,3531,0.06975789905621665,0.23736501079913608,116,373.9478754592252,2837.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
131,44,9,4102.0,4708.0,2622736.702465894,3150666.102579289,0.8712829226847918,0.8324387977255965,35,241,0,3210.9877338046163,8065,4534,3531,0.06975789905621665,0.23736501079913608,118,335.9877338046161,2875.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
132,44,9,4102.0,4708.0,2622736.702465894,3150666.102579289,0.8712829226847918,0.8324387977255965,35,242,1,3211.0,8065,4534,3531,0.06975789905621665,0.23736501079913608,131,67.42905537955637,3211.0,9,17,False,"{7: 28, 4: 13, 6: 44, 8: 60}","{(4, 7): [(13, 28)], (6, 7): [(44, 28)], (8, 7): [(60, 28)]}","{(7, 28): {'cpu': 20}, (4, 13): {'cpu': 18}, (6, 44): {'cpu': 11}, (8, 60): {'cpu': 7}}","{((4, 7), (13, 28)): {'bw': 25}, ((6, 7), (44, 28)): {'bw': 7}, ((8, 7), (60, 28)): {'bw': 36}}",0.0,0.0,200.0,100.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -74}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -72}, 4: {'cpu': -31}, 6: {'cpu': -43}, 8: {'cpu': -84}, 1: {'cpu': -74}}, 'link_level': {(4, 7): {'bw': -51}, (6, 7): {'bw': -65}, (8, 7): {'bw': -63}, (1, 4): {'bw': 100.0}, (1, 6): {'bw': 100.0}, (1, 7): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (6, 7): {}, (8, 7): {}, (1, 4): {}, (1, 6): {}, (1, 7): {}}}","{'node_level': {7: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(4, 7): {'bw': 0}, (6, 7): {'bw': 0}, (8, 7): {'bw': 0}, (1, 4): {'bw': 100.0}, (1, 6): {'bw': 100.0}, (1, 7): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (6, 7): {}, (8, 7): {}, (1, 4): {}, (1, 6): {}, (1, 7): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,4.0,3.0
132,44,9,4102.0,4708.0,2622736.702465894,3150666.102579289,0.8712829226847918,0.8324387977255965,35,243,0,3213.678066541779,8065,4534,3531,0.06975789905621665,0.23736501079913608,127,109.67806654177916,3104.0,7,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
