v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
57,18,6,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,95,0,1382.8191961362659,8802,4443,4359,0.031181857828172732,0.05567590987868287,46,241.81919613626596,1141.0,6,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
58,18,6,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,96,1,1399.0,8802,4443,4359,0.031181857828172732,0.05567590987868287,57,1472.24009965277,1399.0,9,21,False,"{3: 10, 2: 4, 1: 21, 4: 1, 7: 38}","{(2, 3): [(4, 10)], (1, 2): [(21, 10), (10, 4)], (1, 3): [(21, 10)], (4, 2): [(1, 4)], (4, 3): [(1, 4), (4, 10)], (7, 1): [(38, 22), (22, 10), (10, 21)], (7, 3): [(38, 22), (22, 10)]}","{(3, 10): {'cpu': 18}, (2, 4): {'cpu': 11}, (1, 21): {'cpu': 16}, (4, 1): {'cpu': 15}, (7, 38): {'cpu': 7}}","{((2, 3), (4, 10)): {'bw': 4}, ((1, 2), (21, 10)): {'bw': 15}, ((1, 2), (10, 4)): {'bw': 15}, ((1, 3), (21, 10)): {'bw': 33}, ((4, 2), (1, 4)): {'bw': 32}, ((4, 3), (1, 4)): {'bw': 45}, ((4, 3), (4, 10)): {'bw': 45}, ((7, 1), (38, 22)): {'bw': 5}, ((7, 1), (22, 10)): {'bw': 5}, ((7, 1), (10, 21)): {'bw': 5}, ((7, 3), (38, 22)): {'bw': 27}, ((7, 3), (22, 10)): {'bw': 27}}",0.0,0.0,160.0,80.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2200.0,"{'node_level': {'cpu': -86}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -68}, 2: {'cpu': -28}, 1: {'cpu': -58}, 4: {'cpu': -72}, 7: {'cpu': -72}, 8: {'cpu': -86}}, 'link_level': {(2, 3): {'bw': -84}, (1, 2): {'bw': -46}, (1, 3): {'bw': -13}, (4, 2): {'bw': -49}, (4, 3): {'bw': -4}, (7, 1): {'bw': -8}, (7, 3): {'bw': -22}, (8, 1): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (1, 2): {}, (1, 3): {}, (4, 2): {}, (4, 3): {}, (7, 1): {}, (7, 3): {}, (8, 1): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (4, 2): {'bw': 0}, (4, 3): {'bw': 0}, (7, 1): {'bw': 0}, (7, 3): {'bw': 0}, (8, 1): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (1, 2): {}, (1, 3): {}, (4, 2): {}, (4, 3): {}, (7, 1): {}, (7, 3): {}, (8, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,22.0,5.0,7.0
58,18,6,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,97,0,1411.6738850477486,8802,4443,4359,0.031181857828172732,0.05567590987868287,53,102.67388504774864,1309.0,6,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
58,18,6,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,98,0,1420.7873284963857,8802,4443,4359,0.031181857828172732,0.05567590987868287,51,159.78732849638575,1261.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
59,18,6,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,99,1,1427.0,8802,4443,4359,0.031181857828172732,0.05567590987868287,58,656.2540043418445,1427.0,5,6,False,"{3: 10, 2: 4}","{(2, 3): [(4, 10)]}","{(3, 10): {'cpu': 11}, (2, 4): {'cpu': 6}}","{((2, 3), (4, 10)): {'bw': 30}}",0.0,0.0,84.0,42.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -88}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -75}, 2: {'cpu': -33}, 0: {'cpu': -88}}, 'link_level': {(2, 3): {'bw': -58}, (0, 2): {'bw': -30}, (0, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (0, 2): {}, (0, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (0, 2): {}, (0, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0
59,18,5,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,100,0,1435.7692492536398,8850,4460,4390,0.027474923680767538,0.048960138648180274,35,568.7692492536397,867.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
60,18,5,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,101,1,1455.0,8850,4460,4390,0.027474923680767538,0.048960138648180274,59,146.4757273767696,1455.0,8,15,False,"{2: 11, 6: 5, 7: 23, 0: 55}","{(6, 2): [(5, 11)], (7, 2): [(23, 11)], (0, 2): [(55, 23), (23, 11)], (0, 7): [(55, 23)]}","{(2, 11): {'cpu': 20}, (6, 5): {'cpu': 20}, (7, 23): {'cpu': 15}, (0, 55): {'cpu': 11}}","{((6, 2), (5, 11)): {'bw': 17}, ((7, 2), (23, 11)): {'bw': 7}, ((0, 2), (55, 23)): {'bw': 40}, ((0, 2), (23, 11)): {'bw': 40}, ((0, 7), (55, 23)): {'bw': 26}}",0.0,0.0,188.0,94.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -51}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -53}, 6: {'cpu': -69}, 7: {'cpu': -72}, 0: {'cpu': -39}, 3: {'cpu': -51}}, 'link_level': {(6, 2): {'bw': -44}, (7, 2): {'bw': -49}, (0, 2): {'bw': -9}, (0, 7): {'bw': -33}, (3, 0): {'bw': 100.0}}, 'path_level': {(6, 2): {}, (7, 2): {}, (0, 2): {}, (0, 7): {}, (3, 0): {}}}","{'node_level': {2: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(6, 2): {'bw': 0}, (7, 2): {'bw': 0}, (0, 2): {'bw': 0}, (0, 7): {'bw': 0}, (3, 0): {'bw': 100.0}}, 'path_level': {(6, 2): {}, (7, 2): {}, (0, 2): {}, (0, 7): {}, (3, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,4.0
61,18,5,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,102,1,1478.0,8850,4460,4390,0.027474923680767538,0.048960138648180274,60,119.96176129242878,1478.0,9,20,False,"{7: 11, 5: 5, 0: 23}","{(5, 7): [(5, 11)], (0, 5): [(23, 11), (11, 5)], (0, 7): [(23, 11)]}","{(7, 11): {'cpu': 14}, (5, 5): {'cpu': 5}, (0, 23): {'cpu': 7}}","{((5, 7), (5, 11)): {'bw': 50}, ((0, 5), (23, 11)): {'bw': 8}, ((0, 5), (11, 5)): {'bw': 8}, ((0, 7), (23, 11)): {'bw': 2}}",0.0,0.0,112.0,56.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -59}, 5: {'cpu': -84}, 0: {'cpu': -80}, 8: {'cpu': -49}}, 'link_level': {(5, 7): {'bw': -11}, (0, 5): {'bw': -3}, (0, 7): {'bw': -46}, (8, 0): {'bw': 100.0}, (8, 5): {'bw': 100.0}}, 'path_level': {(5, 7): {}, (0, 5): {}, (0, 7): {}, (8, 0): {}, (8, 5): {}}}","{'node_level': {7: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(5, 7): {'bw': 0}, (0, 5): {'bw': 0}, (0, 7): {'bw': 0}, (8, 0): {'bw': 100.0}, (8, 5): {'bw': 100.0}}, 'path_level': {(5, 7): {}, (0, 5): {}, (0, 7): {}, (8, 0): {}, (8, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,3.0
61,18,5,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,103,0,1497.109436881733,8850,4460,4390,0.027474923680767538,0.048960138648180274,6,1316.109436881733,181.0,7,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
61,18,4,1562.0,1707.0,648622.6582942761,685675.1455136653,0.9150556531927357,0.945962038347428,24,104,0,1497.359246426273,8927,4505,4422,0.017662450937636298,0.042027729636048505,56,121.359246426273,1376.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
62,19,5,1658.0,1803.0,683673.5864831369,720726.073702526,0.9195784803105934,0.9485900558182354,24,105,1,1510.0,8831,4478,4353,0.023549934583515064,0.05697573656845756,61,365.1138353006334,1510.0,4,3,True,"{1: 13, 3: 6, 0: 27, 2: 28}","{(3, 1): [(6, 13)], (0, 1): [(27, 13)], (2, 1): [(28, 13)]}","{(1, 13): {'cpu': 9}, (3, 6): {'cpu': 11}, (0, 27): {'cpu': 6}, (2, 28): {'cpu': 1}}","{((3, 1), (6, 13)): {'bw': 40}, ((0, 1), (27, 13)): {'bw': 23}, ((2, 1), (28, 13)): {'bw': 6}}",96.0,96.0,54.0,27.0,69.0,27.0,69.0,27.0,69.0,0.0,1.0,35050.92818886081,35050.92818886081,365.1138353006334,Success,0.0,"{'node_level': {'cpu': -69}, 'link_level': {'bw': -80}, 'path_level': {}}","{'node_level': {1: {'cpu': -65}, 3: {'cpu': -48}, 0: {'cpu': -53}, 2: {'cpu': -69}}, 'link_level': {(3, 1): {'bw': -28}, (0, 1): {'bw': -39}, (2, 1): {'bw': -80}}, 'path_level': {(3, 1): {}, (0, 1): {}, (2, 1): {}}}","{'node_level': {1: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(3, 1): {'bw': 0}, (0, 1): {'bw': 0}, (2, 1): {'bw': 0}}, 'path_level': {(3, 1): {}, (0, 1): {}, (2, 1): {}}}",[],-69.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,3.0
63,20,6,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,106,1,1532.0,8780,4462,4318,0.027038813781072868,0.06455805892547661,62,12.998874958791893,1532.0,2,1,True,"{1: 11, 0: 5}","{(0, 1): [(5, 11)]}","{(1, 11): {'cpu': 12}, (0, 5): {'cpu': 4}}","{((0, 1), (5, 11)): {'bw': 35}}",51.0,51.0,32.0,16.0,35.0,16.0,35.0,16.0,35.0,0.0,1.0,662.9426228983865,662.9426228983865,12.998874958791893,Success,0.0,"{'node_level': {'cpu': -85}, 'link_level': {'bw': -26}, 'path_level': {}}","{'node_level': {1: {'cpu': -61}, 0: {'cpu': -85}}, 'link_level': {(0, 1): {'bw': -26}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-26.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
63,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,107,0,1544.998874958792,8831,4478,4353,0.023549934583515064,0.05697573656845756,62,12.998874958791893,1532.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
63,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,108,0,1559.9522161179746,8831,4478,4353,0.023549934583515064,0.05697573656845756,41,543.9522161179746,1016.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
64,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,109,1,1560.0,8831,4478,4353,0.023549934583515064,0.05697573656845756,63,116.26250712390987,1560.0,5,5,False,"{0: 11, 1: 5, 2: 23, 4: 24, 3: 12}","{(1, 0): [(5, 11)], (2, 0): [(23, 11)], (4, 0): [(24, 11)], (3, 0): [(12, 5), (5, 11)], (3, 1): [(12, 5)]}","{(0, 11): {'cpu': 5}, (1, 5): {'cpu': 12}, (2, 23): {'cpu': 18}, (4, 24): {'cpu': 1}, (3, 12): {'cpu': 0}}","{((1, 0), (5, 11)): {'bw': 20}, ((2, 0), (23, 11)): {'bw': 13}, ((4, 0), (24, 11)): {'bw': 48}, ((3, 0), (12, 5)): {'bw': 26}, ((3, 0), (5, 11)): {'bw': 26}, ((3, 1), (12, 5)): {'bw': 43}}",0.0,0.0,72.0,36.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -56}, 'link_level': {'bw': -15}, 'path_level': {}}","{'node_level': {0: {'cpu': -68}, 1: {'cpu': -77}, 2: {'cpu': -69}, 4: {'cpu': -74}, 3: {'cpu': -56}}, 'link_level': {(1, 0): {'bw': -41}, (2, 0): {'bw': -43}, (4, 0): {'bw': -6}, (3, 0): {'bw': -15}, (3, 1): {'bw': -27}}, 'path_level': {(1, 0): {}, (2, 0): {}, (4, 0): {}, (3, 0): {}, (3, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (4, 0): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (4, 0): {}, (3, 0): {}, (3, 1): {}}}",[],-15.0,100.0,True,False,False,0,[],0,0.0,1.0,5.0,5.0
65,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,110,1,1583.0,8831,4478,4353,0.023549934583515064,0.05697573656845756,64,276.4191884368743,1583.0,7,12,False,"{5: 11, 0: 5}","{(0, 5): [(5, 11)]}","{(5, 11): {'cpu': 17}, (0, 5): {'cpu': 14}}","{((0, 5), (5, 11)): {'bw': 45}}",0.0,0.0,138.0,69.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -47}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -56}, 0: {'cpu': -75}, 2: {'cpu': -47}}, 'link_level': {(0, 5): {'bw': -16}, (2, 0): {'bw': -24}, (2, 5): {'bw': 100.0}}, 'path_level': {(0, 5): {}, (2, 0): {}, (2, 5): {}}}","{'node_level': {5: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 5): {'bw': 0}, (2, 0): {'bw': 0}, (2, 5): {'bw': 100.0}}, 'path_level': {(0, 5): {}, (2, 0): {}, (2, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0
65,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,111,0,1597.9617612924287,8831,4478,4353,0.023549934583515064,0.05697573656845756,60,119.96176129242878,1478.0,9,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
65,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,112,0,1601.4757273767696,8831,4478,4353,0.023549934583515064,0.05697573656845756,59,146.4757273767696,1455.0,8,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
65,20,5,1709.0,1854.0,684336.5291060352,721389.0163254244,0.9217907227615966,0.948637300567556,24,113,0,1610.750959544849,8831,4478,4353,0.023549934583515064,0.05697573656845756,47,443.75095954484885,1167.0,7,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
66,21,6,1882.0,2047.0,724877.0445252043,766616.2965329367,0.9193942354665364,0.945553920264283,26,114,1,1617.0,8638,4411,4227,0.03815961622328823,0.08427209705372618,65,234.3382394171621,1617.0,6,6,True,"{0: 11, 1: 5, 2: 23, 5: 24, 4: 2, 3: 12}","{(1, 0): [(5, 11)], (2, 0): [(23, 11)], (5, 0): [(24, 11)], (4, 1): [(2, 5)], (4, 5): [(2, 5), (5, 11), (11, 24)], (3, 4): [(12, 5), (5, 2)]}","{(0, 11): {'cpu': 13}, (1, 5): {'cpu': 7}, (2, 23): {'cpu': 17}, (5, 24): {'cpu': 15}, (4, 2): {'cpu': 11}, (3, 12): {'cpu': 4}}","{((1, 0), (5, 11)): {'bw': 30}, ((2, 0), (23, 11)): {'bw': 28}, ((5, 0), (24, 11)): {'bw': 8}, ((4, 1), (2, 5)): {'bw': 27}, ((4, 5), (2, 5)): {'bw': 7}, ((4, 5), (5, 11)): {'bw': 7}, ((4, 5), (11, 24)): {'bw': 7}, ((3, 4), (12, 5)): {'bw': 6}, ((3, 4), (5, 2)): {'bw': 6}}",193.0,173.0,134.0,67.0,106.0,67.0,106.0,67.0,126.0,20.0,0.8963730569948186,45227.28020751228,40540.515419169045,210.0544840371453,Success,0.0,"{'node_level': {'cpu': -52}, 'link_level': {'bw': -11}, 'path_level': {}}","{'node_level': {0: {'cpu': -60}, 1: {'cpu': -82}, 2: {'cpu': -70}, 5: {'cpu': -60}, 4: {'cpu': -39}, 3: {'cpu': -52}}, 'link_level': {(1, 0): {'bw': -31}, (2, 0): {'bw': -28}, (5, 0): {'bw': -46}, (4, 1): {'bw': -24}, (4, 5): {'bw': -17}, (3, 4): {'bw': -11}}, 'path_level': {(1, 0): {}, (2, 0): {}, (5, 0): {}, (4, 1): {}, (4, 5): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (5, 0): {'bw': 0}, (4, 1): {'bw': 0}, (4, 5): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (5, 0): {}, (4, 1): {}, (4, 5): {}, (3, 4): {}}}",[],-11.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,6.0
67,21,6,1882.0,2047.0,724877.0445252043,766616.2965329367,0.9193942354665364,0.945553920264283,26,115,1,1641.0,8638,4411,4227,0.03815961622328823,0.08427209705372618,66,311.4146563747142,1641.0,6,10,False,"{3: 10, 2: 4, 4: 21, 1: 22}","{(2, 3): [(4, 10)], (4, 3): [(21, 10)], (1, 3): [(22, 10)]}","{(3, 10): {'cpu': 20}, (2, 4): {'cpu': 17}, (4, 21): {'cpu': 9}, (1, 22): {'cpu': 5}}","{((2, 3), (4, 10)): {'bw': 3}, ((4, 3), (21, 10)): {'bw': 37}, ((1, 3), (22, 10)): {'bw': 50}}",0.0,0.0,124.0,62.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -89}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -66}, 2: {'cpu': -22}, 4: {'cpu': -65}, 1: {'cpu': -62}, 5: {'cpu': -89}}, 'link_level': {(2, 3): {'bw': -85}, (4, 3): {'bw': -24}, (1, 3): {'bw': -4}, (5, 1): {'bw': 100.0}, (5, 2): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (4, 3): {}, (1, 3): {}, (5, 1): {}, (5, 2): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (4, 3): {'bw': 0}, (1, 3): {'bw': 0}, (5, 1): {'bw': 100.0}, (5, 2): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (4, 3): {}, (1, 3): {}, (5, 1): {}, (5, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,3.0
68,21,6,1882.0,2047.0,724877.0445252043,766616.2965329367,0.9193942354665364,0.945553920264283,26,116,1,1664.0,8638,4411,4227,0.03815961622328823,0.08427209705372618,67,162.60800753236046,1664.0,8,9,False,"{4: 10, 6: 4, 2: 21, 3: 22, 0: 1, 5: 9}","{(6, 4): [(4, 10)], (2, 4): [(21, 10)], (3, 4): [(22, 10)], (0, 6): [(1, 4)], (5, 2): [(9, 4), (4, 10), (10, 21)]}","{(4, 10): {'cpu': 20}, (6, 4): {'cpu': 18}, (2, 21): {'cpu': 11}, (3, 22): {'cpu': 17}, (0, 1): {'cpu': 16}, (5, 9): {'cpu': 7}}","{((6, 4), (4, 10)): {'bw': 39}, ((2, 4), (21, 10)): {'bw': 13}, ((3, 4), (22, 10)): {'bw': 38}, ((0, 6), (1, 4)): {'bw': 38}, ((5, 2), (9, 4)): {'bw': 35}, ((5, 2), (4, 10)): {'bw': 35}, ((5, 2), (10, 21)): {'bw': 35}}",0.0,0.0,210.0,105.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2100.0,"{'node_level': {'cpu': -83}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -66}, 6: {'cpu': -21}, 2: {'cpu': -63}, 3: {'cpu': -50}, 0: {'cpu': -71}, 5: {'cpu': -79}, 1: {'cpu': -83}}, 'link_level': {(6, 4): {'bw': -49}, (2, 4): {'bw': -48}, (3, 4): {'bw': -16}, (0, 6): {'bw': -43}, (5, 2): {'bw': -9}, (1, 2): {'bw': 100.0}, (1, 5): {'bw': 100.0}}, 'path_level': {(6, 4): {}, (2, 4): {}, (3, 4): {}, (0, 6): {}, (5, 2): {}, (1, 2): {}, (1, 5): {}}}","{'node_level': {4: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(6, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (0, 6): {'bw': 0}, (5, 2): {'bw': 0}, (1, 2): {'bw': 100.0}, (1, 5): {'bw': 100.0}}, 'path_level': {(6, 4): {}, (2, 4): {}, (3, 4): {}, (0, 6): {}, (5, 2): {}, (1, 2): {}, (1, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,21.0,6.0,5.0
