v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
101,31,3,2793.0,3175.0,1453262.4236115299,1653436.8920898826,0.8796850393700787,0.8789343158871097,26,185,0,2528.9400780853766,9322,4806,4516,0.027912621359223344,0.035248878444776754,100,1.9400780853765673,2527.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
101,31,2,2793.0,3175.0,1453262.4236115299,1653436.8920898826,0.8796850393700787,0.8789343158871097,26,186,0,2548.382585161792,9414,4861,4553,0.01678802588996764,0.027344584490493484,49,1296.3825851617921,1252.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
102,31,2,2793.0,3175.0,1453262.4236115299,1653436.8920898826,0.8796850393700787,0.8789343158871097,26,187,1,2554.0,9414,4861,4553,0.01678802588996764,0.027344584490493484,101,1355.5972642251866,2554.0,3,3,False,"{1: 13, 0: 6, 2: 28}","{(0, 1): [(6, 13)], (2, 0): [(28, 13), (13, 6)], (2, 1): [(28, 13)]}","{(1, 13): {'cpu': 19}, (0, 6): {'cpu': 16}, (2, 28): {'cpu': 7}}","{((0, 1), (6, 13)): {'bw': 26}, ((2, 0), (28, 13)): {'bw': 30}, ((2, 0), (13, 6)): {'bw': 30}, ((2, 1), (28, 13)): {'bw': 47}}",0.0,0.0,84.0,42.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -92}, 'link_level': {'bw': -23}, 'path_level': {}}","{'node_level': {1: {'cpu': -81}, 0: {'cpu': -84}, 2: {'cpu': -92}}, 'link_level': {(0, 1): {'bw': -61}, (2, 0): {'bw': -31}, (2, 1): {'bw': -23}}, 'path_level': {(0, 1): {}, (2, 0): {}, (2, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 0): {'bw': 0}, (2, 1): {'bw': 0}}, 'path_level': {(0, 1): {}, (2, 0): {}, (2, 1): {}}}",[],-23.0,100.0,True,False,False,0,[],0,0.0,1.0,3.0,3.0
102,31,2,2793.0,3175.0,1453262.4236115299,1653436.8920898826,0.8796850393700787,0.8789343158871097,26,188,0,2554.8711807425198,9414,4861,4553,0.01678802588996764,0.027344584490493484,73,684.8711807425198,1870.0,7,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
103,31,2,2793.0,3175.0,1453262.4236115299,1653436.8920898826,0.8796850393700787,0.8789343158871097,26,189,1,2575.0,9414,4861,4553,0.01678802588996764,0.027344584490493484,102,122.8966491597611,2575.0,10,24,False,"{7: 13, 6: 6, 2: 27, 3: 28}","{(6, 7): [(6, 13)], (2, 7): [(27, 13)], (3, 7): [(28, 13)]}","{(7, 13): {'cpu': 17}, (6, 6): {'cpu': 11}, (2, 27): {'cpu': 13}, (3, 28): {'cpu': 11}}","{((6, 7), (6, 13)): {'bw': 35}, ((2, 7), (27, 13)): {'bw': 42}, ((3, 7), (28, 13)): {'bw': 33}}",0.0,0.0,164.0,82.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -79}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -83}, 6: {'cpu': -89}, 2: {'cpu': -45}, 3: {'cpu': -88}, 0: {'cpu': -79}}, 'link_level': {(6, 7): {'bw': -52}, (2, 7): {'bw': -12}, (3, 7): {'bw': -67}, (0, 2): {'bw': 100.0}, (0, 6): {'bw': 100.0}}, 'path_level': {(6, 7): {}, (2, 7): {}, (3, 7): {}, (0, 2): {}, (0, 6): {}}}","{'node_level': {7: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(6, 7): {'bw': 0}, (2, 7): {'bw': 0}, (3, 7): {'bw': 0}, (0, 2): {'bw': 100.0}, (0, 6): {'bw': 100.0}}, 'path_level': {(6, 7): {}, (2, 7): {}, (3, 7): {}, (0, 2): {}, (0, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,3.0
104,31,2,2793.0,3175.0,1453262.4236115299,1653436.8920898826,0.8796850393700787,0.8789343158871097,26,190,1,2602.0,9414,4861,4553,0.01678802588996764,0.027344584490493484,103,153.8850625113591,2602.0,10,21,False,"{5: 13, 1: 6, 8: 27, 3: 28, 2: 2, 4: 14}","{(1, 5): [(6, 13)], (8, 1): [(27, 13), (13, 6)], (8, 5): [(27, 13)], (3, 5): [(28, 13)], (2, 5): [(2, 6), (6, 13)], (4, 1): [(14, 6)], (4, 5): [(14, 6), (6, 13)], (4, 8): [(14, 6), (6, 13), (13, 27)]}","{(5, 13): {'cpu': 11}, (1, 6): {'cpu': 14}, (8, 27): {'cpu': 4}, (3, 28): {'cpu': 9}, (2, 2): {'cpu': 8}, (4, 14): {'cpu': 7}}","{((1, 5), (6, 13)): {'bw': 31}, ((8, 1), (27, 13)): {'bw': 14}, ((8, 1), (13, 6)): {'bw': 14}, ((8, 5), (27, 13)): {'bw': 35}, ((3, 5), (28, 13)): {'bw': 18}, ((2, 5), (2, 6)): {'bw': 8}, ((2, 5), (6, 13)): {'bw': 8}, ((4, 1), (14, 6)): {'bw': 27}, ((4, 5), (14, 6)): {'bw': 18}, ((4, 5), (6, 13)): {'bw': 18}, ((4, 8), (14, 6)): {'bw': 2}, ((4, 8), (6, 13)): {'bw': 2}, ((4, 8), (13, 27)): {'bw': 2}}",0.0,0.0,170.0,85.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2100.0,"{'node_level': {'cpu': -61}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -89}, 1: {'cpu': -86}, 8: {'cpu': -54}, 3: {'cpu': -90}, 2: {'cpu': -43}, 4: {'cpu': -87}, 9: {'cpu': -61}}, 'link_level': {(1, 5): {'bw': -56}, (8, 1): {'bw': -40}, (8, 5): {'bw': -5}, (3, 5): {'bw': -82}, (2, 5): {'bw': -34}, (4, 1): {'bw': -31}, (4, 5): {'bw': -13}, (4, 8): {'bw': -3}, (9, 2): {'bw': -22}, (9, 3): {'bw': 100.0}}, 'path_level': {(1, 5): {}, (8, 1): {}, (8, 5): {}, (3, 5): {}, (2, 5): {}, (4, 1): {}, (4, 5): {}, (4, 8): {}, (9, 2): {}, (9, 3): {}}}","{'node_level': {5: {'cpu': 0}, 1: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(1, 5): {'bw': 0}, (8, 1): {'bw': 0}, (8, 5): {'bw': 0}, (3, 5): {'bw': 0}, (2, 5): {'bw': 0}, (4, 1): {'bw': 0}, (4, 5): {'bw': 0}, (4, 8): {'bw': 0}, (9, 2): {'bw': 0}, (9, 3): {'bw': 100.0}}, 'path_level': {(1, 5): {}, (8, 1): {}, (8, 5): {}, (3, 5): {}, (2, 5): {}, (4, 1): {}, (4, 5): {}, (4, 8): {}, (9, 2): {}, (9, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,21.0,6.0,8.0
105,32,3,2907.0,3289.0,1574787.1208979234,1774961.5893762761,0.883855275159623,0.8872232110956867,26,191,1,2629.0,9300,4812,4488,0.02669902912621358,0.041230506302072256,104,1066.0061165473107,2629.0,3,2,True,"{2: 13, 1: 6, 0: 27}","{(1, 2): [(6, 13)], (0, 2): [(27, 13)]}","{(2, 13): {'cpu': 19}, (1, 6): {'cpu': 12}, (0, 27): {'cpu': 18}}","{((1, 2), (6, 13)): {'bw': 48}, ((0, 2), (27, 13)): {'bw': 17}}",114.0,114.0,98.0,49.0,65.0,49.0,65.0,49.0,65.0,0.0,1.0,121524.69728639342,121524.69728639342,1066.0061165473107,Success,0.0,"{'node_level': {'cpu': -40}, 'link_level': {'bw': -37}, 'path_level': {}}","{'node_level': {2: {'cpu': -81}, 1: {'cpu': -88}, 0: {'cpu': -40}}, 'link_level': {(1, 2): {'bw': -39}, (0, 2): {'bw': -37}}, 'path_level': {(1, 2): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 2): {}}}",[],-37.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
106,32,3,2907.0,3289.0,1574787.1208979234,1774961.5893762761,0.883855275159623,0.8872232110956867,26,192,1,2649.0,9300,4812,4488,0.02669902912621358,0.041230506302072256,105,1582.1908836211958,2649.0,5,7,False,"{0: 11, 1: 5, 2: 23, 3: 24, 4: 39}","{(1, 0): [(5, 11)], (2, 0): [(23, 11)], (2, 1): [(23, 11), (11, 5)], (3, 0): [(24, 11)], (3, 1): [(24, 11), (11, 5)], (4, 1): [(39, 23), (23, 11), (11, 5)], (4, 2): [(39, 23)]}","{(0, 11): {'cpu': 9}, (1, 5): {'cpu': 7}, (2, 23): {'cpu': 5}, (3, 24): {'cpu': 7}, (4, 39): {'cpu': 19}}","{((1, 0), (5, 11)): {'bw': 28}, ((2, 0), (23, 11)): {'bw': 44}, ((2, 1), (23, 11)): {'bw': 35}, ((2, 1), (11, 5)): {'bw': 35}, ((3, 0), (24, 11)): {'bw': 45}, ((3, 1), (24, 11)): {'bw': 17}, ((3, 1), (11, 5)): {'bw': 17}, ((4, 1), (39, 23)): {'bw': 5}, ((4, 1), (23, 11)): {'bw': 5}, ((4, 1), (11, 5)): {'bw': 5}, ((4, 2), (39, 23)): {'bw': 18}}",0.0,0.0,94.0,47.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,200.0,"{'node_level': {'cpu': -34}, 'link_level': {'bw': -6}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -51}, 2: {'cpu': -83}, 3: {'cpu': -45}, 4: {'cpu': -34}}, 'link_level': {(1, 0): {'bw': -65}, (2, 0): {'bw': -46}, (2, 1): {'bw': -11}, (3, 0): {'bw': -22}, (3, 1): {'bw': -5}, (4, 1): {'bw': -6}, (4, 2): {'bw': -27}}, 'path_level': {(1, 0): {}, (2, 0): {}, (2, 1): {}, (3, 0): {}, (3, 1): {}, (4, 1): {}, (4, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (2, 1): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (2, 1): {}, (3, 0): {}, (3, 1): {}, (4, 1): {}, (4, 2): {}}}",[],-6.0,100.0,True,False,False,0,[],0,0.0,2.0,5.0,7.0
107,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,193,1,2677.0,9191,4784,4407,0.032362459546925515,0.058534501174962617,106,137.89574773889225,2677.0,3,3,True,"{1: 11, 0: 5, 2: 23}","{(0, 1): [(5, 11)], (2, 0): [(23, 11), (11, 5)], (2, 1): [(23, 11)]}","{(1, 11): {'cpu': 10}, (0, 5): {'cpu': 15}, (2, 23): {'cpu': 3}}","{((0, 1), (5, 11)): {'bw': 34}, ((2, 0), (23, 11)): {'bw': 6}, ((2, 0), (11, 5)): {'bw': 6}, ((2, 1), (23, 11)): {'bw': 35}}",109.0,103.0,56.0,28.0,75.0,28.0,75.0,28.0,81.0,6.0,0.944954128440367,15030.636503539256,14203.262017105902,130.30515612023763,Success,0.0,"{'node_level': {'cpu': -85}, 'link_level': {'bw': -49}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 0: {'cpu': -43}, 2: {'cpu': -85}}, 'link_level': {(0, 1): {'bw': -59}, (2, 0): {'bw': -53}, (2, 1): {'bw': -49}}, 'path_level': {(0, 1): {}, (2, 0): {}, (2, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 0): {'bw': 0}, (2, 1): {'bw': 0}}, 'path_level': {(0, 1): {}, (2, 0): {}, (2, 1): {}}}",[],-49.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0
107,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,194,0,2697.896649159761,9191,4784,4407,0.032362459546925515,0.058534501174962617,102,122.8966491597611,2575.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
108,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,195,1,2702.0,9191,4784,4407,0.032362459546925515,0.058534501174962617,107,337.5909301387496,2702.0,5,7,False,"{4: 9, 1: 4, 2: 19}","{(1, 4): [(4, 9)], (2, 4): [(19, 9)]}","{(4, 9): {'cpu': 18}, (1, 4): {'cpu': 15}, (2, 19): {'cpu': 12}}","{((1, 4), (4, 9)): {'bw': 1}, ((2, 4), (19, 9)): {'bw': 46}}",0.0,0.0,114.0,57.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -44}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -77}, 1: {'cpu': -45}, 2: {'cpu': -59}, 3: {'cpu': -44}}, 'link_level': {(1, 4): {'bw': -85}, (2, 4): {'bw': -15}, (3, 1): {'bw': -16}, (3, 2): {'bw': 100.0}}, 'path_level': {(1, 4): {}, (2, 4): {}, (3, 1): {}, (3, 2): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 100.0}}, 'path_level': {(1, 4): {}, (2, 4): {}, (3, 1): {}, (3, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,2.0
109,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,196,1,2728.0,9191,4784,4407,0.032362459546925515,0.058534501174962617,108,674.7693311242354,2728.0,8,13,False,"{6: 9, 2: 4, 1: 19, 0: 20}","{(2, 6): [(4, 9)], (1, 6): [(19, 9)], (0, 2): [(20, 9), (9, 4)], (0, 6): [(20, 9)]}","{(6, 9): {'cpu': 14}, (2, 4): {'cpu': 11}, (1, 19): {'cpu': 8}, (0, 20): {'cpu': 2}}","{((2, 6), (4, 9)): {'bw': 18}, ((1, 6), (19, 9)): {'bw': 33}, ((0, 2), (20, 9)): {'bw': 19}, ((0, 2), (9, 4)): {'bw': 19}, ((0, 6), (20, 9)): {'bw': 38}}",0.0,0.0,106.0,53.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {6: {'cpu': -81}, 2: {'cpu': -49}, 1: {'cpu': -63}, 0: {'cpu': -69}, 5: {'cpu': -49}}, 'link_level': {(2, 6): {'bw': -68}, (1, 6): {'bw': -28}, (0, 2): {'bw': -39}, (0, 6): {'bw': -1}, (5, 1): {'bw': 100.0}, (5, 2): {'bw': -17}, (5, 6): {'bw': 100.0}}, 'path_level': {(2, 6): {}, (1, 6): {}, (0, 2): {}, (0, 6): {}, (5, 1): {}, (5, 2): {}, (5, 6): {}}}","{'node_level': {6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 6): {'bw': 0}, (1, 6): {'bw': 0}, (0, 2): {'bw': 0}, (0, 6): {'bw': 0}, (5, 1): {'bw': 100.0}, (5, 2): {'bw': 0}, (5, 6): {'bw': 100.0}}, 'path_level': {(2, 6): {}, (1, 6): {}, (0, 2): {}, (0, 6): {}, (5, 1): {}, (5, 2): {}, (5, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,4.0
110,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,197,1,2749.0,9191,4784,4407,0.032362459546925515,0.058534501174962617,109,351.59916874238695,2749.0,9,22,False,"{3: 9, 4: 4}","{(4, 3): [(4, 9)]}","{(3, 9): {'cpu': 14}, (4, 4): {'cpu': 12}}","{((4, 3), (4, 9)): {'bw': 38}}",0.0,0.0,192.0,96.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -81}, 4: {'cpu': -48}, 0: {'cpu': -39}}, 'link_level': {(4, 3): {'bw': -48}, (0, 3): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (0, 4): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (0, 3): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (0, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0
110,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,198,0,2755.885062511359,9191,4784,4407,0.032362459546925515,0.058534501174962617,103,153.8850625113591,2602.0,10,21,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
110,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,199,0,2775.7934563751933,9191,4784,4407,0.032362459546925515,0.058534501174962617,92,453.7934563751934,2322.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
111,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,200,1,2777.0,9191,4784,4407,0.032362459546925515,0.058534501174962617,110,16.809141243971325,2777.0,6,8,False,"{3: 9, 1: 4, 4: 19, 5: 1}","{(1, 3): [(4, 9)], (4, 3): [(19, 9)], (5, 3): [(1, 4), (4, 9)], (5, 4): [(1, 4), (4, 9), (9, 19)]}","{(3, 9): {'cpu': 14}, (1, 4): {'cpu': 20}, (4, 19): {'cpu': 18}, (5, 1): {'cpu': 3}}","{((1, 3), (4, 9)): {'bw': 26}, ((4, 3), (19, 9)): {'bw': 24}, ((5, 3), (1, 4)): {'bw': 41}, ((5, 3), (4, 9)): {'bw': 41}, ((5, 4), (1, 4)): {'bw': 19}, ((5, 4), (4, 9)): {'bw': 19}, ((5, 4), (9, 19)): {'bw': 19}}",0.0,0.0,144.0,72.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -81}, 1: {'cpu': -40}, 4: {'cpu': -53}, 5: {'cpu': -52}, 0: {'cpu': -49}}, 'link_level': {(1, 3): {'bw': -60}, (4, 3): {'bw': -37}, (5, 3): {'bw': -19}, (5, 4): {'bw': 0}, (0, 3): {'bw': 100.0}, (0, 5): {'bw': 100.0}}, 'path_level': {(1, 3): {}, (4, 3): {}, (5, 3): {}, (5, 4): {}, (0, 3): {}, (0, 5): {}}}","{'node_level': {3: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 3): {'bw': 0}, (4, 3): {'bw': 0}, (5, 3): {'bw': 0}, (5, 4): {'bw': 0}, (0, 3): {'bw': 100.0}, (0, 5): {'bw': 100.0}}, 'path_level': {(1, 3): {}, (4, 3): {}, (5, 3): {}, (5, 4): {}, (0, 3): {}, (0, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,4.0
111,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,201,0,2790.9072729582685,9191,4784,4407,0.032362459546925515,0.058534501174962617,69,1017.9072729582688,1773.0,10,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
111,33,4,3010.0,3398.0,1588990.3829150293,1789992.2258798154,0.8858151854031784,0.8877079799237733,26,202,0,2793.809141243971,9191,4784,4407,0.032362459546925515,0.058534501174962617,110,16.809141243971325,2777.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
112,34,5,3048.0,3436.0,1593396.206016061,1794398.048980847,0.8870779976717112,0.8879836928718531,26,203,1,2812.0,9153,4763,4390,0.03661003236245952,0.06216620380260629,111,115.94271318504339,2812.0,2,1,True,"{1: 9, 0: 4}","{(0, 1): [(4, 9)]}","{(1, 9): {'cpu': 12}, (0, 4): {'cpu': 9}}","{((0, 1), (4, 9)): {'bw': 17}}",38.0,38.0,42.0,21.0,17.0,21.0,17.0,21.0,17.0,0.0,1.0,4405.823101031649,4405.823101031649,115.94271318504339,Success,0.0,"{'node_level': {'cpu': -51}, 'link_level': {'bw': -69}, 'path_level': {}}","{'node_level': {1: {'cpu': -83}, 0: {'cpu': -51}}, 'link_level': {(0, 1): {'bw': -69}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-51.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
112,34,4,3048.0,3436.0,1593396.206016061,1794398.048980847,0.8870779976717112,0.8879836928718531,26,204,0,2814.895747738892,9262,4791,4471,0.030946601941747587,0.04486220892971582,106,137.89574773889225,2677.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
